date,T_mean,T_min,T_max,T_numdays_belowzero,T_numdays_thaw,T_sum_thaw,P_sum,P_max,P_numdays_rain,P_numdays_snow,P_sum_rain,P_sum_snow,P_ratio_rain,P_numdays_rainonsnow,P_sum_rainonsnow,P_ratio_rainonsnow,PET_sum,Snowpack_mean,Snowpack_max,Snowpack_numdays,T_mean_1,T_sum_1,P_sum_1,PET_sum_1,T_mean_2,T_sum_2,P_sum_2,PET_sum_2,T_mean_3,T_sum_3,P_sum_3,PET_sum_3,T_mean_4,T_sum_4,P_sum_4,PET_sum_4,T_mean_5,T_sum_5,P_sum_5,PET_sum_5,T_mean_6,T_sum_6,P_sum_6,PET_sum_6,T_mean_7,T_sum_7,P_sum_7,PET_sum_7,T_mean_8,T_sum_8,P_sum_8,PET_sum_8,T_mean_9,T_sum_9,P_sum_9,PET_sum_9,T_mean_10,T_sum_10,P_sum_10,PET_sum_10,T_mean_11,T_sum_11,P_sum_11,PET_sum_11,T_mean_12,T_sum_12,P_sum_12,PET_sum_12
1990,-1.5239731095437694,-34.731249849350434,23.19547394726152,176,19,52.720771900140676,906.2435122453883,69.6678007503907,104,57,476.834558974152,429.4089532712363,0.526166038742396,8,19.92424376825676,0.02198552982618403,406.6172064469894,99.85011004621605,305.5777751391361,191,-25.219737677644478,-781.8118680069788,18.605865449546037,0.0,-18.570114207348357,-519.963197805754,98.60593653006565,0.0,-8.14016990459534,-252.34526704245553,25.399858594377918,1.7978229940832318,-0.4401629710664622,-13.204889131993866,67.26793255927832,17.94668071371416,5.859783358510462,181.65328411382433,43.988257286566494,52.959701676290194,11.099988333191702,332.99964999575104,50.72069673989432,81.66165669731623,16.429887312230075,509.32650667913236,159.2580156442872,107.45387180238008,15.22996128904434,472.1287999603745,77.19378565333508,84.25680176648837,9.770000329230742,293.10000987692223,74.48741054691114,43.86267294742677,3.7700845758802957,116.87262185228917,78.52809023150888,16.665438587307545,-11.729984834251944,-351.8995450275583,88.55637712573001,0.012559261982915388,-17.51955775635582,-543.1062904470305,123.63128588388719,0.0
1991,-1.7027093488803449,-27.52075772639336,20.197749185395647,193,24,94.37844596546904,1374.1071402460718,48.237094630287295,105,88,524.4787011375935,849.6284391084782,0.38168690473704336,13,81.28119628627714,0.059152007806117284,359.3170200218024,174.6225691251887,489.90249456668676,207,-13.859813169669414,-429.65420825975184,211.35660586959736,0.06511530914650812,-18.929883194219038,-530.0367294381331,197.3975381060431,0.0,-16.07009065378432,-498.1728102673139,36.44747740168278,0.0,-2.240210190402299,-67.20630571206897,85.87891353182762,10.866549930398685,3.7898479473793327,117.48528636875932,98.54057966180949,42.841793979992886,9.230002054020106,276.9000616206032,93.1480341700211,72.13062947127617,13.899966535819537,430.89896261040565,28.617279349273133,94.4107434185895,15.200016689098295,471.20051736204715,113.03642778465738,84.45578809357872,7.929964728546575,237.89894185639724,92.39079479606902,38.35763877476542,2.240184097010164,69.4457070073151,111.58796798225028,14.543690187365941,-7.159812013118473,-214.7943603935542,179.16424822802117,1.5810597548384413,-15.659805648259175,-485.4539750960344,126.54127336481932,0.06401110185015108
1992,-2.575831327164972,-27.697078890653874,21.507994805680028,189,22,57.95865809621853,897.9653031727634,56.762036757065744,111,77,384.86209076952804,513.1032124032353,0.42859349844554384,18,44.4611093044702,0.049513170661913804,372.06746462914737,113.64032932359683,314.0075047514121,205,-21.619719541661578,-670.211305791509,15.166501953962333,0.0,-17.65976333600418,-512.1331367441212,85.30867786302203,0.0,-11.900059300434227,-368.90183831346104,40.825992347899756,2.678030054845355,-3.440120142166154,-103.20360426498462,60.93036759219085,10.434829291149367,4.559811439085658,141.35415461165542,83.67480466358643,46.96440722997498,12.299927872467473,368.9978361740242,16.330939686230707,87.7722623568588,12.629894802144758,391.5267388664875,105.13084765758957,87.976257880316,14.329906443387655,444.2270997450173,57.726278931568174,79.99987092521462,9.19999653796704,275.9998961390112,90.26020476548784,41.79634253939752,2.399960902086119,74.39878796466968,58.35702742551015,14.18224665446976,-11.829949874924667,-354.89849624774,121.34922919222403,0.2632176969210136,-20.319690254239777,-629.9103978814331,162.90443109349138,0.0
1993,-2.5003083507809856,-28.273857247196986,21.130140424496744,195,11,43.11665688407862,765.1368407220178,59.45641501330439,86,73,340.7581887476855,424.3786519743324,0.44535587702995794,5,58.02089584968202,0.07583074394239189,371.30617589611165,89.72127581756195,259.7226710753082,204,-21.659922635910178,-671.4576017132155,33.10975288130416,0.0,-17.070053451542854,-477.9614966431999,21.26348571024018,0.0,-12.17011470386664,-377.2735558198658,48.26079773602692,0.1218144284109129,-4.080277715760468,-122.40833147281404,42.35096966359425,5.454359664948496,4.1897268896898385,129.881533580385,19.787644263601944,44.572495899125904,9.199982496460196,275.9994748938059,61.36453136329361,71.98421775838636,16.999992912046395,526.9997802734382,5.688735698020154,110.03393396997276,13.92999093961869,431.8297191281794,95.38916256525991,79.27371432901731,10.499974690080402,314.99924070241207,60.18543879019748,45.875175253160386,2.0701214799361214,64.17376587801976,134.54658491852462,13.856695838476426,-13.429875773584653,-402.8962732075396,96.71090086976852,0.12451183439522119,-19.499961407569938,-604.4988036346681,146.47883626218612,0.00925692021783888
1994,-2.631238200104538,-33.92487329303782,23.528159540480203,203,18,95.17639001519666,1229.855064302606,64.62793919886956,99,98,417.92031375045144,811.9347505521544,0.3398126542556742,12,81.31696205431354,0.0661191423400973,367.409958264948,148.38507644254713,472.76978764161163,217,-27.329889313270797,-847.2265687113947,87.1582945348605,0.0,-16.029914261385617,-448.8375993187973,169.5113827552185,0.0,-11.929906220083463,-369.82709282258736,102.42459113725246,0.0,-3.7700349398123705,-113.10104819437112,98.33298357994987,6.435400895296347,2.359848513499366,73.15530391848034,157.64696731794697,36.06329514465951,9.629800908115946,288.8940272434784,88.1660521573401,74.11908319787334,14.270060669807215,442.3718807640237,127.17773389660991,96.1098105308515,17.429886220198973,540.3264728261681,43.1577934675589,93.4504772730031,10.629888453369484,318.8966536010845,66.06046898539527,45.73133137859889,2.5999012451430725,80.59693859943525,28.240643681723768,15.220582732578563,-11.159843749642489,-334.7953124892747,74.37417205463645,0.2756106806944976,-19.059858014658065,-590.8555984544,187.60398073411315,0.004366431392230726
1995,-2.411018996838259,-30.302523066296263,22.32303261840849,188,17,98.22475132818244,1295.1286447822354,69.48636720102046,109,83,493.35432577626966,801.7743190059656,0.38093074982464226,11,71.93942118759911,0.055546158659547755,371.58904504879985,161.9660251336332,490.75436993795455,199,-20.629938655223963,-639.5280983119428,152.8977978200659,0.060237363203349895,-16.799916825829804,-470.39767112323455,41.82753333862856,0.0,-14.229961868925157,-441.12881793667987,63.17272109356568,0.43215930925152174,-4.3700615815211075,-131.1018474456332,127.85557630644522,6.6569620343346125,4.4598072051293265,138.25402335900912,116.25224106541215,45.58862913600951,11.159761350517922,334.79284051553765,80.20774784942458,81.8851127849043,14.359864947775286,445.15581338103385,123.86178914974913,96.95802829509017,14.499969831549846,449.49906477804524,96.39740336446125,81.58070780110148,9.329907468296138,279.89722404888414,70.17751207656659,42.106609517549515,3.199935703783766,99.19800681729674,32.18197377048394,15.655548615459992,-11.359813818492954,-340.7944145547886,206.4190987834847,0.41462872953424273,-19.47961475398371,-603.868057373495,183.87725016394762,0.2504214623611809
1996,-1.842009724508537,-32.13015683016266,22.41712046176116,185,24,96.94158227963646,1316.9398910043296,131.9994037188818,102,94,461.23652457865734,855.7033664256722,0.3502335434815536,7,7.480894287776324,0.005680513088620329,389.3796011432423,199.40059870768056,553.1733748666362,204,-21.85983755979829,-677.654964353747,184.142207672273,0.01021062099623451,-18.359938350964214,-532.4382121779622,97.15492878719857,0.0,-13.59989727182516,-421.59681542657995,20.404066693623577,0.0,-3.3402595554228847,-100.20778666268654,96.69029458584646,9.21382190686104,5.159748691485752,159.9522094360583,39.76054031838659,49.20802175085759,12.029843495888962,360.89530487666883,37.0678760336312,86.41288035928594,15.629874405287648,484.5261065639171,114.685862736048,103.02403614753642,14.629897014256166,453.5268074419411,33.63586691912919,80.96121843131073,11.199979904627513,335.9993971388254,101.66262515376206,47.101198705160115,1.0000115717664908,31.000358724761213,122.57795457819402,12.246200621614548,-8.359826582851685,-250.79479748555053,402.5089528893768,1.0953338429582793,-16.689779588573305,-517.3831672457725,66.6487146368601,0.10667875666137402
1997,-2.060854195084005,-34.14269364782305,23.280174694987238,180,25,78.2039384028447,1077.2267300446738,60.7828596090512,92,89,393.7493456403567,683.4773844043171,0.3655213286659044,5,12.94807881944105,0.012019826892806567,376.6737829327339,108.33534190321606,416.3863648766661,202,-16.389805789476448,-508.08397947376983,179.66895969265207,0.0,-18.429913292325434,-516.0375721851121,9.907549700932913,0.0,-11.659806092543015,-361.45398886883345,252.43033465788474,0.10289400629507384,-1.010232906078907,-30.30698718236721,58.40251542529616,15.516335241252241,4.529910568005059,140.42722760815684,29.794574944024614,46.395922615372285,11.029926004529436,330.89778013588307,56.626213476917975,81.23516631562127,14.129945645538843,438.02831501170414,43.81651111834241,95.32283936749877,15.229838017497624,472.12497854242633,65.85936597522392,84.25468129410179,8.129892992520977,243.89678977562932,52.54153941204188,39.00549162485558,2.6700401388272654,82.77124430364523,165.7144846880954,14.691548371968583,-11.059817373769098,-331.7945212130729,100.16086410697491,0.14890409576835012,-22.989711859998355,-712.681067659949,62.303816846287,0.0
1998,-2.0354552019769283,-36.57726020663128,24.42269542115969,191,19,50.092384205744224,780.1927398448458,60.564065264521226,72,79,202.65581188946922,577.5369279553765,0.2597509583718642,14,48.992118208933,0.06279489119403481,405.99693062357943,82.82120275881618,309.80556754477686,206,-24.889776096669845,-771.5830589967652,133.02731003094948,0.0,-19.799957799272114,-554.3988183796192,37.75052707609191,0.0,-10.599965500827592,-328.59893052565536,129.60811062652095,0.8754672556600089,-1.8101757843285042,-54.30527352985513,14.560363870464355,15.280197824314858,3.729923704985932,115.6276348545639,158.33230442049188,42.384126947560425,14.39999314601591,431.99979438047734,16.163387837541435,98.36628643791784,16.999939694459428,526.9981305282423,1.4154532020601827,110.12409009650207,14.329881943250673,444.22634024077087,7.3560942274791765,81.04567196167268,10.200086309203128,306.00258927609383,16.698536728335643,45.182935289822225,1.2700325181455825,39.371008062513056,105.6820149448492,12.133450273242604,-9.699980541420897,-290.9994162426269,37.68476014530983,0.6047045368867193,-19.589714464184418,-607.2811483897169,121.91387673475167,0.0
1999,-3.6531193366466876,-33.003099580242804,24.345022249469253,189,22,46.67055082768445,1321.0937583447549,72.92209050504371,99,80,625.940494187109,695.1532641576459,0.4738047471902161,10,42.27458998307721,0.031999689436156706,380.7584481065388,91.85547693088797,323.97279268092336,207,-20.1897840664795,-625.8833060608645,138.86944441775216,0.0891788082798747,-22.90003807188494,-641.2010660127783,89.49469144137223,0.0,-17.259812543440763,-535.0541888466637,58.71329518051743,0.0,-4.240120160934373,-127.20360482803119,75.42883379409376,11.029756132737937,3.3298874544482184,103.22651108789478,98.10725414183952,40.46808085219821,10.799954955333108,323.99864865999325,182.68669418704582,80.13721429275866,16.729960911776654,518.6287882650763,47.55946881805323,108.95197002423014,14.799943860549336,458.7982596770294,119.95017805555186,83.49082276625111,9.329930377860405,279.8979113358122,54.746198005774424,42.800324402708696,1.670144901238955,51.77449193840761,200.01506175935447,12.874034504568531,-14.049656645587563,-421.4896993676269,187.15633551043288,0.9170663228056961,-23.189719474977103,-718.8813037242902,68.36630303296707,0.0
2000,-2.234702522658369,-29.15308330596264,22.217696535994435,197,17,76.72721016526475,1205.1316616679976,54.202240554442355,97,88,418.1638321154224,786.9678295525753,0.3469860144049743,3,17.13221761574276,0.014216054693999504,381.6506905715953,151.94864528992875,437.9572515110889,211,-20.819751953696088,-645.4123105645787,80.08813286920265,0.02927416214092605,-17.88978779249367,-518.8038459823165,55.24748724028685,0.0,-14.14016949180707,-438.3452542460192,90.31601972547794,0.0,-2.7102885592038546,-81.30865677611564,16.152613917174985,12.179190282582574,4.5596840559826814,141.35020573546313,161.28679271892278,45.90026428390129,10.40004228012514,312.0012684037542,86.63077561647748,78.06985317358027,14.399986699327659,446.39958767915743,120.54384766988451,96.58155178571818,16.329946158403548,506.22833091050995,30.0646572435827,88.56575432711641,11.929912554559158,357.8973766367747,61.61902527791623,49.505335184212335,-0.12991541414276472,-4.027377838425706,92.09041449804059,10.479621205407653,-11.929954268804483,-357.89862806413447,148.9226095908017,0.3398461669357453,-17.289736102807442,-535.9818191870307,262.16928530022915,0.0
2001,-4.01898174481197,-31.48786584709751,23.316453263903494,201,22,90.57751904639792,1022.8173338193133,61.382687994689434,80,80,280.7920796357197,742.0252541835937,0.27452808077392565,13,23.76813011964729,0.02323790312674352,354.8947237842012,157.8067641120533,492.98182621665313,223,-21.459874290900153,-665.2561030179047,179.3344906244552,0.0016457522789561946,-23.929934338701976,-670.0381614836554,10.166881401713198,0.0,-11.329957349614366,-351.22867783804537,175.44736825637176,1.0980565448827946,-3.8401310036310976,-115.20393010893292,123.71008473505765,8.104859671923123,3.329943029675284,103.22823391993381,39.96249949904348,40.500960563013926,9.60005701912316,288.00171057369477,33.70298654159715,73.95586698662015,13.829840436383028,428.72505352787385,20.53899939363499,93.81487790557247,15.600017256632462,483.60053495560635,75.67220051568972,86.72662117345978,7.829899149013909,234.89697447041726,96.36089192557901,38.65977521086415,0.6298714188680639,19.52601398490998,51.944569993974355,11.746124295600419,-15.25985650461711,-457.7956951385133,99.29291740907925,0.2859356799854527,-24.68981582908881,-765.3842907017531,116.68344352311746,0.0
2002,-1.8756014248870558,-28.344018713195172,19.49003670786476,183,19,98.659515383278,1171.4502598899007,67.55262307927181,94,75,351.0449945330457,820.4052653568552,0.2996670081118415,9,14.599733307381964,0.012462956223812802,381.0396886188767,180.60561134962074,550.9102636696024,199,-17.92991371912481,-555.8273252928691,267.2129084409693,0.028258604340475203,-15.17015457632357,-424.76432813706,142.7778802260606,0.0,-13.070036023223302,-405.1711167199224,25.09631352516269,0.7805299140032396,-1.6401931586672238,-49.205794760016715,72.60792522518638,14.379115207650965,7.3598937049972255,228.15670485491398,15.351527572266214,59.93030941262627,11.059873754318225,331.79621262954674,67.72315153887921,81.38608592452204,13.65975703024141,423.45246793748373,35.4607507766377,93.19397179499458,12.859827166919821,398.65464217451444,67.62533450953798,74.09382591025035,9.759898435164837,292.7969530549451,56.59418543877643,43.69669401573826,1.7700758846861246,54.87235242526987,121.33869754058321,13.439044536250146,-11.400015154498094,-342.0004546349428,73.38461309867046,0.11185329850037973,-20.55983334244001,-637.3548336156404,226.27697199717073,0.0
2003,-2.59608802501362,-30.52978794893909,20.320412568959966,190,20,79.40009002921119,1174.4155601518978,59.58035510950715,105,75,505.692292735628,668.7232674162698,0.43059059322257465,11,32.24238864377757,0.027453986253049453,383.32096774211703,172.80587503494257,446.18268892122467,203,-22.85981453298512,-708.6542505225387,159.8499617161541,0.0,-19.93001249468845,-558.0403498512767,53.8279699957872,0.0,-11.040199519603847,-342.24618510771927,35.04016942952338,0.3453344571019709,-1.8504314296729092,-55.512942890187276,39.129959288362315,14.300451775545888,3.8597972698447878,119.65371536518842,34.28579307404392,43.43024746162582,12.359809614426846,370.7942884328054,68.65008148276435,87.97649299295276,15.700009258683094,486.7002870191759,9.474829479183345,103.54411741497643,13.529886913443775,419.42649431675704,112.780298283879,77.04824531122642,9.359826724796058,280.79480174388175,125.22381598706504,42.30271034054623,2.2701062831747385,70.37329477841689,144.30211943508465,14.030529002268121,-11.029908854011286,-330.89726562033854,292.738689068014,0.34283898587344,-22.579484412714056,-699.9640167941358,99.11187291203647,0.0
