date,runoff,soilstore,snowpack,meltwater,T,P,PET
1988-03-06,0.2341039397227227,485.262948793058,361.5006631950644,0.0,-22.74173650271075,0.0,0.0
1988-03-07,0.2310920702912605,485.262948793058,361.5006631950644,0.0,-23.930752756802093,0.0,0.0
1988-03-08,0.2281189496843261,485.262948793058,361.5006631950644,0.0,-18.763238641350256,0.0,0.0
1988-03-09,0.2251840794004503,485.262948793058,361.5006631950644,0.0,-16.54774498030622,0.0,0.0
1988-03-10,0.2219634326990212,485.262948793058,361.9501348936457,0.0,-14.068021276304307,0.6560017150275702,0.0
1988-03-11,0.2162863372009315,485.262948793058,361.9501348936457,0.0,-15.76088732210468,0.0,0.0
1988-03-12,0.2082727746467622,485.262948793058,362.35029979233286,0.0,-12.397882640930447,0.5840386851075515,0.0
1988-03-13,0.2005533130576726,485.262948793058,362.35029979233286,0.0,-14.97058210165477,0.0,0.0
1988-03-14,0.1931199670558291,485.262948793058,364.14383528179366,0.0,-15.746635107000998,2.617656152239812,0.0
1988-03-15,0.1859621319988845,485.262948793058,375.18769865659993,0.0,-13.042256873582858,16.11846382601881,0.0
1988-03-16,0.1790695962969652,485.262948793058,376.075668407588,0.0,-13.220763603079888,1.295987447884403,0.0
1988-03-17,0.1724325268445,485.262948793058,376.075668407588,0.0,-12.61686274907538,0.0,0.0
1988-03-18,0.1660414549920059,485.262948793058,376.075668407588,0.0,-14.347285416625198,0.0,0.0
1988-03-19,0.1598872630378187,485.262948793058,376.36480658655023,0.0,-8.154872913969712,0.4219957382808695,0.0
1988-03-20,0.1539611712204968,485.262948793058,377.1240486801403,0.0,-6.893999239531695,1.1081100703074491,0.0
1988-03-21,0.1482547251933403,485.262948793058,378.25460358638855,0.0,-7.91524589433709,1.6500392789412652,0.0
1988-03-22,0.1427597839631578,485.262948793058,379.4652838996797,0.0,-9.40452276621562,1.7669819131567177,0.0
1988-03-23,0.1374685082760719,485.262948793058,388.829809349576,0.0,-6.535673420213357,13.667478452904565,0.0
1988-03-24,0.132373349433797,485.262948793058,401.815367007059,0.0,-5.19133489720565,18.952357002197594,0.0
1988-03-25,0.1274670385244311,485.262948793058,408.1660795725392,0.0,-5.656861209069291,9.268833494413904,0.0
1988-03-26,0.1227425760524003,485.262948793058,416.507964798448,0.0,-5.827182352570958,12.17494011754468,0.0
1988-03-27,0.1181932219527614,485.262948793058,417.6160570120168,0.0,-6.945910274721086,1.6172550903743936,0.0
1988-03-28,0.1138124859756155,485.262948793058,418.48550927037314,0.0,-7.322595926217559,1.2689612592218016,0.0
1988-03-29,0.1095941184269157,485.262948793058,419.14783925237487,0.0,-5.770618212953821,0.9666673240576285,0.0
1988-03-30,0.1055321012524599,485.262948793058,420.252606792942,0.0,-6.948625717618711,1.6124027466160953,0.0
1988-03-31,0.1016206394523473,485.262948793058,420.252606792942,0.0,-5.09915332897026,0.0,0.0
1988-04-01,0.0978541528136516,485.262948793058,420.252606792942,0.0,-5.288588930147171,0.0,0.0
1988-04-02,0.0942272679495158,485.262948793058,420.252606792942,0.0,-5.533336165024593,0.0,0.0
1988-04-03,0.0907348106333121,485.2263583026319,420.5428875726665,0.0,-4.4956887205154885,0.4236633584269902,0.0553552718372875
1988-04-04,0.0873717984169285,485.2263583026319,423.3903481721468,0.0,-5.681463325167215,4.155854623612747,0.0
1988-04-05,0.0841334335226543,485.2263583026319,428.2214697538459,0.0,-5.208401619480128,7.050997989649041,0.0
1988-04-06,0.081015095998521,485.2263583026319,429.03501274028014,0.0,-6.511177711317146,1.1873619541207052,0.0
1988-04-07,0.0780123371273355,485.2263583026319,429.1923735038434,0.0,-6.005588808287769,0.2296672540259593,0.0
1988-04-08,0.0751208730800017,485.1428411933232,429.2090753685431,0.0,-3.912858139693697,0.0243762887000242,0.1263568992875538
1988-04-09,0.0723365788040769,484.8834070588916,429.2090753685431,0.0,-1.6590205727757166,0.0,0.3925774772548748
1988-04-10,0.0696554821388441,484.7801101326298,429.43005308762565,0.0,-3.683247883197282,0.3225158851126226,0.1563932361986156
1988-04-11,0.0670737581485036,484.57093752332565,430.127389648326,0.0,-2.361070771153095,1.01775925206126,0.3167582328018046
1988-04-12,0.0713349454239045,484.51431905396703,424.74224923938993,5.385140408936051,0.5701657628328007,1.1185362463094544,0.6755830179380962
1988-04-13,0.079185875785446,484.3860756714763,430.3846721653288,5.370603761063245,-3.414191893515465,8.213872112624447,0.19431048606959
1988-04-14,0.0817326086877145,484.2887448365035,430.4011786097533,5.354097316638796,-3.808151203844545,0.0,0.1475117751011296
1988-04-15,0.0822641460936825,483.8237555904217,424.6709845709285,11.084291355463655,0.6391764888105627,0.0,0.7048657744917315
1988-04-16,0.1189089588958038,486.38335316398,401.3179648640312,24.91537250726666,4.16374162242505,0.0,1.156576696497795
1988-04-17,0.209495925805076,489.9066172180345,390.1684821823923,24.22316946978124,1.7230342173733677,0.0,0.8566507860059362
1988-04-18,0.2639914686283521,489.7911118218423,390.18421926524337,24.20743238693013,-3.654278889175828,0.0,0.1730839743618923
1988-04-19,0.2637399797928488,489.7911118218423,390.2071820742876,24.184469577886,-5.099424127780139,0.0,0.0
1988-04-20,0.2633156989195056,489.7911118218423,390.232343662405,24.15930798976857,-5.53917994243983,0.0,0.0
1988-04-21,0.2627868370779455,489.6902142972913,390.24908727477714,24.14256437739649,-3.855584793371861,0.0,0.1512298431982024
1988-04-22,0.2621588182936843,489.5426391264693,390.2632543945,24.12839725767365,-3.3402862635203974,0.0,0.2212380182354533
1988-04-23,0.2614368456415358,489.5114122186392,390.5458830600351,24.10767317080092,-4.651679693501251,0.3822484337019758,0.0468280794971586
1988-04-24,0.2606259096911704,489.5114122186392,390.57187056717055,24.081685663665425,-5.704363746054696,0.0,0.0
1988-04-25,0.2597307966363509,489.2586559150047,390.58046993700594,24.073086293830013,-2.226736286035134,0.0,0.3790592200887035
1988-04-26,0.3278804160251637,494.62013781817706,373.7507921604423,23.203895730704268,2.859073236358313,0.1208832045020019,1.0828675401890682
1988-04-27,0.5365289663870988,504.6089958791643,343.8271799806437,21.346122071169084,5.477860117005321,1.0826540056720306,1.4551054910543817
1988-04-28,0.7194694755124991,506.9369188740533,340.79272821722884,21.157731561249037,0.100028033728563,5.577738712619507,0.7137440041478852
1988-04-29,0.8060644650060313,510.3527915563223,328.6417551503588,20.40335212451137,1.9233322944195947,0.0,0.976255769824844
1988-04-30,1.1467130128011165,520.1609222145523,295.73555917603943,18.36040811931325,6.074376875909479,0.0,1.5731752970604724
1988-05-01,2.6743322004108574,535.9036541569551,267.5756452372831,16.612131672744507,5.125120468796865,26.291208472749314,1.4487671951267522
1988-05-02,3.954071519242658,535.6503371676137,278.0260416713424,16.601706496460412,-2.5918975757736007,15.237086276076608,0.347012796198747
1988-05-03,3.821309060299985,536.7758363341384,273.27467351248004,16.965949405409642,0.443411312818057,1.753324970656872,0.7898519565568801
1988-05-04,3.7214273987401656,536.432337997477,278.37686241103586,16.959562708544336,-1.7842016920159267,7.437298041903431,0.4697854604273305
1988-05-05,3.463632085337085,536.3488195769548,291.1306579548836,16.940983225013305,-4.22275902516094,18.586984682645166,0.11429710018309
1988-05-06,3.2234482018441803,536.2587663600934,296.08167891659383,16.92268151694222,-4.167203933171834,7.199279287994983,0.12325932708426
1988-05-07,2.999851218160152,535.8727691635734,296.55662963281844,16.917954935642673,-1.4521785788634816,0.6862897929543232,0.5284180402059374
1988-05-08,2.8709532710978616,536.2435115039652,291.90973541921915,18.122886173141147,0.4225165237654664,0.0399956362155079,0.8126152713188175
1988-05-09,2.8934558811387685,537.1858846704193,286.6150216910738,17.794169852403368,0.5520804266746495,0.0,0.8370314958682197
1988-05-10,3.1062586247098625,539.6047805024748,275.80191497652936,17.122850336854196,1.655759023954488,0.0,1.0092984904715678
1988-05-11,3.7592255020419065,545.1988413643732,252.8664691362131,15.698929090454657,4.08022684910884,0.0,1.384806253285696
1988-05-12,4.836530090996615,551.7669864014331,225.40320043488444,13.993903076499384,4.985791421311319,0.0618468045628316,1.5313683144886163
1988-05-13,5.767347926628183,555.8642657500536,207.38699754808783,12.87538747193851,3.0963782584049118,0.6443607261740845,1.2483248810477785
1988-05-14,6.279801738528255,558.8045632251244,192.9933907323713,11.981776652252892,2.371859044188909,0.0,1.142585209654936
1988-05-15,7.380329830625371,568.6147564407178,149.22928188876205,9.264731392002654,8.24595944976744,0.0599964868602157,2.063502698204485
1988-05-16,9.595814038289852,580.2566552280994,94.4627527915486,5.864613298985213,10.446443500488272,0.3913404952602409,2.418219388386323
1988-05-17,11.75650349361343,588.5798691164458,51.07749485423082,3.1710885692902546,8.170189268509148,0.3097000646249671,2.071765263146113
1988-05-18,13.545309752413909,596.8915100824945,4.430968373881059,0.2750916661320346,8.822442977115543,0.0,2.1844928788009828
1988-05-19,14.329680238530983,597.3002561756321,0.0,0.0,6.283689265801797,5.025716655949101,1.791308570082517
1988-05-20,13.747974674017131,597.5163200830121,0.0,0.0,-0.274359208046917,4.3326663881664205,0.7534766660690649
1988-05-21,12.932488388042197,597.1531127831399,9.563212141759216,0.0,-2.212998300651861,13.957460694337392,0.4462443055173324
1988-05-22,12.122924922351428,597.077700486977,6.032766937699174,0.3745375205249601,0.1992267218575989,0.0,0.8358671815162605
1988-05-23,11.546512728763116,597.4047472505271,0.0,0.0,1.8597419856431543,0.0,1.1071494256302048
1988-05-24,10.944559059705991,596.0096744713957,0.0,0.0,5.581826962793457,0.0,1.7143365550696024
1988-05-25,10.191507269239864,594.1403265689519,0.0,0.0,9.16103950782906,0.0,2.30252691803722
1988-05-26,9.490031759927422,592.0007315520597,0.0,0.0,11.202774432269509,0.0,2.6436894475708232
1988-05-27,8.836806714989148,589.8254995676654,0.0,0.0,11.477118175621456,0.0,2.6974364852376413
1988-05-28,8.228514435346987,587.6570466975587,0.0,0.0,11.433795207861976,0.0,2.698946859367192
1988-05-29,7.749695674204679,586.2598362334206,0.0,0.0,11.018436930083569,3.500635332576501,2.638765388869248
1988-05-30,7.319717745952282,584.7737250530959,0.0,0.0,6.2638388607146,0.0,1.860925767809636
1988-05-31,6.815914933605852,582.8393074977804,0.0,0.0,9.65844050319663,0.0,2.428456141902834
1988-06-01,6.359663652246217,580.7330354634311,0.0,0.0,11.810270832910476,0.5242425719726307,2.792254981030307
1988-06-02,5.977843252963314,579.5579804959093,0.0,0.0,6.594570332209969,1.6451294464813515,1.930682998101364
1988-06-03,5.614319441233891,577.4952928846533,0.0,0.0,10.654313797884528,0.0,2.6127897286938446
1988-06-04,5.227783580256923,575.7826475223698,0.0,0.0,8.015597443787726,0.0,2.177142644379267
1988-06-05,4.867786218309842,574.5874446319048,0.0,0.0,4.091541258543657,0.0,1.5238806441502413
1988-06-06,4.5767444490498725,572.917454109582,0.0,0.0,10.762434997465618,1.8065838075504683,2.647072195041655
1988-06-07,4.313747235601477,571.7275147778248,0.0,0.0,4.063390722419968,0.0,1.5247570734457438
1988-06-08,4.0698860307511735,570.4203975334873,0.0,0.0,8.73253828239018,2.185473623035355,2.3140180533738928
1988-06-09,3.92389284086641,569.939916132222,0.0,0.0,3.7982696316954616,2.94513669431944,1.48476495734473
1988-06-10,3.9334856119066894,570.6529478022181,0.0,0.0,3.636742427070772,8.052575898473814,1.4594644548371043
1988-06-11,3.9008764978315495,568.922127808076,0.0,0.0,8.692243464317812,0.3065452631928087,2.316540621653911
1988-06-12,3.641297998067982,566.8369535636826,0.0,0.0,10.886626097224791,0.0,2.6906512906368074
1988-06-13,3.3905306042750447,564.6773250138708,0.0,0.0,11.499238367067449,0.0,2.796976356611266
1988-06-14,3.157007504094428,562.4621200749356,0.0,0.0,11.975346268790815,0.0,2.8799268224661203
1988-06-15,2.9395528457670217,560.1709691868953,0.0,0.0,12.61524911122433,0.0,2.9903932399950857
1988-06-16,2.7370615519155286,558.3632441438457,0.0,0.0,8.94840764546717,0.0,2.3690796764225936
1988-06-17,2.5485045236147306,556.2775676997859,0.0,0.0,11.139445029898296,0.0,2.742192916609383
1988-06-18,2.372923417356928,554.0196175341598,0.0,0.0,12.534284185126012,0.0,2.9798245636810954
1988-06-19,2.2094257810386364,551.6431134850702,0.0,0.0,13.528766327365702,0.0,3.1490626854907027
1988-06-20,2.0571805242911982,548.8626693761466,0.0,0.0,16.772985779675423,0.0,3.7001885842444375
1988-06-21,1.930687591613536,546.198298514498,0.0,0.0,17.30230450349046,0.6546687926301848,3.789357864683695
1988-06-22,1.990983673282531,545.684531270497,0.0,0.0,14.697265611221953,7.551927463743282,3.3455751744327333
1988-06-23,2.060929331149477,543.5390508415803,0.0,0.0,12.00192145282631,0.0,2.886362043352196
1988-06-24,1.9220434068115388,540.7887706026509,0.0,0.0,17.15592167255852,0.1238847866038429,3.7589760557706473
1988-06-25,1.803294119069477,537.9227544696188,0.0,0.0,18.91405475804578,0.4481195716303582,4.054141473092799
1988-06-26,1.6986835274628818,534.7836658860091,0.0,0.0,21.01150020962132,0.3270546595559976,4.405711316652587
1988-06-27,1.5904759761951572,531.1579113832878,0.0,0.0,24.416672065595435,0.0,4.977235056909293
1988-06-28,1.4808833858096402,527.5942139951968,0.0,0.0,24.14522683868796,0.0,4.925440245015409
1988-06-29,1.3788237858322296,524.6879841710833,0.0,0.0,18.960626858665307,0.0,4.043875920465644
1988-06-30,1.2837891366343075,521.8405245876961,0.0,0.0,18.64087986535281,0.0,3.984045964072033
1988-07-01,1.199952990263579,518.9055529857766,0.0,0.0,19.539923533055287,0.0,4.128896455326161
1988-07-02,1.152599804215953,516.2418734753894,0.0,0.0,17.436838219723825,0.0,3.768439455055678
1988-07-03,1.4187673107027683,518.6485807573929,0.0,0.0,15.057679021475847,15.745136624360072,3.36247192863796
1988-07-04,1.687699453129177,516.5898475028682,0.0,0.0,12.418056342194973,0.0,2.9140350841678897
1988-07-05,1.5719008115697792,514.2624156989251,0.0,0.0,14.812890395709246,0.0,3.3074934148278707
1988-07-06,1.4636496108682513,512.2459453925244,0.0,0.0,12.283383721280074,0.0,2.8785576787289955
1988-07-07,1.391644441568737,510.1781327183705,0.0,0.0,16.363710061555025,1.3254015312084764,3.5494149110541717
1988-07-08,1.3298203709069671,507.6526149333092,0.0,0.0,16.93024957648197,0.0,3.634096719836095
1988-07-09,1.2382693959873692,505.0401115660165,0.0,0.0,17.86091232105582,0.0,3.777966665685232
1988-07-10,1.1735905081968148,502.4829623252924,0.0,0.0,17.55709023340171,0.0,3.717047348320047
1988-07-11,1.1467643856726752,499.9646419105296,0.0,0.0,17.395116327186372,0.0,3.6792350659078488
1988-07-12,1.1321262172974218,497.2594661797599,0.0,0.0,19.254481052797985,0.0,3.972135740576222
1988-07-13,1.117685118518029,494.6827653303967,0.0,0.0,18.305060658894945,0.0,3.8040729049085504
1988-07-14,1.1034252028991438,492.2654345388725,0.0,0.0,17.053298533677207,0.0,3.5873784467991188
1988-07-15,1.0893443102859837,489.90057612354985,0.0,0.0,16.758379517593994,0.0,3.526742025154875
1988-07-16,1.075440301982094,487.5612447526717,0.0,0.0,16.708142228781412,0.0,3.505513831468606
1988-07-17,1.0617110607080136,485.2362806320301,0.0,0.0,16.76234966008542,0.0,3.5007005950658496
1988-07-18,1.0481544905517728,482.8954593736095,0.0,0.0,17.10422869540878,0.0,3.5414643805105155
1988-07-19,1.0347685169116512,480.54074279917137,0.0,0.0,17.43621081843503,0.0,3.579755865226673
1988-07-20,1.0215510864316024,478.2058370009783,0.0,0.0,17.452712981424895,0.0,3.56703227284947
1988-07-21,1.008500166929743,475.7557210592146,0.0,0.0,18.78095675222727,0.0,3.761314546822085
1988-07-22,0.9956137473202802,473.3574807792085,0.0,0.0,18.50479452059284,0.0,3.7006376574654167
1988-07-23,0.9828898375292392,470.9970280409528,0.0,0.0,18.361814370367316,0.0,3.660782736134886
1988-07-24,0.9703264684043416,468.8057978803498,0.0,0.0,16.902097503321784,0.0,3.415369695538088
1988-07-25,0.9579216916193628,466.7175078129868,0.0,0.0,16.076181243553037,0.0,3.2701354307981942
1988-07-26,0.945673579573286,464.48167391452057,0.0,0.0,17.783514769105977,0.0,3.516845860155032
1988-07-27,0.9335802252845627,461.93435081127535,0.0,0.0,21.22135486000036,0.0,4.026088723427297
1988-07-28,0.9216397422807714,459.28274493346674,0.0,0.0,22.595367614440647,0.0,4.214020117191401
1988-07-29,0.9098502644839488,456.7059063125781,0.0,0.0,22.12351424274192,0.0,4.118840570211705
1988-07-30,0.8982099460918695,454.3330260257658,0.0,0.0,20.262323168828743,0.0,3.814231870126229
1988-07-31,0.8867169614555295,451.8623894809725,0.0,0.0,21.596709618173577,0.0,3.9921094906819983
1988-08-01,0.8921451716025683,451.1055766675725,0.0,0.0,23.249316527656447,4.694111272833779,4.214624772160333
1988-08-02,0.9408388401568172,453.4439900290169,0.0,0.0,18.038017603355343,11.294466531702769,3.4159222492031582
1988-08-03,0.97641759991274,451.6699133158028,0.0,0.0,14.49425569657626,0.0,2.872212947356396
1988-08-04,0.9639640889436534,449.88461845567207,0.0,0.0,14.822784495146095,0.0,2.901727881936297
1988-08-05,0.9520954364650024,447.9030755020257,0.0,0.0,17.83514057145169,0.1352425228613833,3.320568345989278
1988-08-06,0.948994237981726,447.0100570398493,0.0,0.0,15.998290318719626,2.4084231463735657,3.032799939936613
1988-08-07,0.9469106940514342,445.0918355971354,0.0,0.0,16.963640549212755,0.0,3.150281316993251
1988-08-08,0.9347862458760018,443.26412976834814,0.0,0.0,16.16706167335576,0.0,3.014564352166413
1988-08-09,0.9228045227856068,441.57690493934007,0.0,0.0,14.76340716480314,0.0,2.7943336447519056
1988-08-10,0.9109752889164378,439.6187062440111,0.0,0.0,18.196167026047647,0.0,3.2555044709062293
1988-08-11,0.8992966440352113,437.3656826071552,0.0,0.0,22.01076787274178,0.0,3.7623351024762592
1988-08-12,0.9476525914784344,442.0256751169246,0.0,0.0,24.98665900005716,17.329998826339217,4.144762214158396
1988-08-13,1.0317431607929328,443.36108664084986,0.0,0.0,14.6882376853373,7.2973050365863985,2.699986322339393
1988-08-14,1.0492232055114796,441.4713660503688,0.0,0.0,18.725440445715837,0.1475460385577031,3.227632143956052
1988-08-15,1.07114296759232,444.13071782272897,0.0,0.0,12.13521219668604,9.95610158688902,2.3120954841304084
1988-08-16,1.0984368030834988,442.7070135047396,0.0,0.0,12.586641854108052,0.0,2.3532977570185607
1988-08-17,1.085936489680196,441.2436081418845,0.0,0.0,15.533555492483629,0.4434200549373762,2.7243732050372307
1988-08-18,1.1119842349984688,443.8691126235037,0.0,0.0,18.070670663295687,10.94110363605425,3.034600946779624
1988-08-19,1.5526475748350432,452.369033613726,0.0,0.0,17.04321619513621,25.394260266197215,2.873990565280312
1988-08-20,1.9839143746871035,451.2216711425639,0.0,0.0,14.277947088001326,0.98965399410197,2.490977999576344
1988-08-21,2.4712827113646822,462.2785610219993,0.0,0.0,12.04113806292844,31.515769031325004,2.181904764980468
1988-08-22,3.345303657054812,467.6276076098414,0.0,0.0,8.987888428771953,17.091258445846666,1.774379194800406
1988-08-23,3.5146687477051235,466.4196602643559,0.0,0.0,10.992066323683048,0.1943521228727732,2.0094840773481484
1988-08-24,3.2787803606883426,464.905355687906,0.0,0.0,14.32373245918876,0.0365076368946311,2.4048333039464094
1988-08-25,3.0542486727259224,463.2577744968572,0.0,0.0,16.11126844864708,0.0,2.60165776347596
1988-08-26,2.8666537583074687,461.97103504731217,0.0,0.0,17.293487909426972,1.1413872677186114,2.7200900177515765
1988-08-27,2.875527498306212,464.1303496327481,0.0,0.0,12.371148467174804,9.190742205470835,2.098120312036908
1988-08-28,2.889976429146814,463.05167592505614,0.0,0.0,9.272259391401462,0.0,1.706153162361011
1988-08-29,2.6977942459359787,462.0318869011772,0.0,0.0,10.277078047034024,0.3184492829180321,1.8072385871279009
1988-08-30,2.5219760561611566,460.8401342537546,0.0,0.0,11.77427110674762,0.1159765992288356,1.963337195760856
1988-08-31,2.3512962675002607,459.66304026387695,0.0,0.0,11.194802692285124,0.0,1.8751185843529965
1988-09-01,2.285821723853468,460.4796573253645,0.0,0.0,9.971997560994282,4.948307949867896,1.714589389675567
1988-09-02,2.2568906475272525,459.8018508365799,0.0,0.0,8.564031585334362,0.7500181130436915,1.5361075680878118
1988-09-03,2.126752176693006,458.835089031582,0.0,0.0,10.920039403047896,0.3922200310418597,1.782601467102562
1988-09-04,1.9895820889451408,457.5296528803939,0.0,0.0,13.869264226479345,0.0,2.0886559279218626
1988-09-05,2.1401025741364106,461.9341778161482,0.0,0.0,14.221013707748,14.854899268807491,2.102878988696257
1988-09-06,2.332385969852408,460.91670388559805,0.0,0.0,9.95626225931403,0.0,1.6170039649081254
1988-09-07,2.1724464102402425,459.7461083979673,0.0,0.0,12.453822541412876,0.0,1.8644566431955096
1988-09-08,2.023111914535072,458.43923811079145,0.0,0.0,14.77531492133977,0.0,2.0868071334451326
1988-09-09,1.908204189035506,457.572037919446,0.0,0.0,15.66928157469789,1.2468430417212788,2.154292544227101
1988-09-10,1.9032321202115887,458.3464145855891,0.0,0.0,13.213904352783402,5.049101140830395,1.874673965762717
1988-09-11,2.121975422104146,461.8377401062048,0.0,0.0,13.073879976597482,12.086444933419337,1.8367087868022065
1988-09-12,2.550202131414521,466.6928864697146,0.0,0.0,9.53190641717174,15.225537579874596,1.457808087653055
1988-09-13,2.7264658623037654,465.9131111186684,0.0,0.0,7.3884538399497615,0.0,1.226609183875305
1988-09-14,2.539458707822289,464.9924395707572,0.0,0.0,9.847210684938943,0.0,1.4506668287325526
1988-09-15,2.364903284229574,464.1879463763256,0.0,0.0,8.175454320044764,0.0,1.2701188844900946
1988-09-16,2.2023458617545666,463.2504434874878,0.0,0.0,10.591565447703829,0.0,1.482677326040111
1988-09-17,2.0675645921439068,462.4802448163299,0.0,0.0,13.413073456447137,0.8475874760615786,1.7269648595570224
1988-09-18,2.1658746530305257,465.7390036058852,0.0,0.0,12.358723101847488,11.292147772912836,1.6054523008740016
1988-09-19,2.651448900117706,471.9255313936975,0.0,0.0,10.585214761755196,18.96514397578373,1.4211403897471035
1988-09-20,2.9535382614213685,471.9455768687159,0.0,0.0,8.179206856061057,2.139474945695546,1.1846231683229242
1988-09-21,2.8036982033404136,471.11702329741166,0.0,0.0,10.254812659745255,0.1101549771894157,1.351409188915062
1988-09-22,3.009280298086688,477.54409775639937,0.0,0.0,10.088282904054438,19.85010196234348,1.3171379477581593
1988-09-23,4.053063777105741,490.6660755891342,0.0,0.0,8.115316766451883,38.75011186890449,1.1279874438132904
1988-09-24,4.929971114042397,493.6799233545648,0.0,0.0,8.006939387802163,11.04949017645698,1.1019386839511212
1988-09-25,4.871110796398068,493.10119411280726,0.0,0.0,7.488471052293448,0.3638830425417997,1.042008998112669
1988-09-26,4.545604746256134,492.47120897926783,0.0,0.0,6.415546183483343,0.0,0.9379120966601214
1988-09-27,4.2331793993953,491.8184855255112,0.0,0.0,7.02884311220987,0.0,0.9730076678790396
1988-09-28,3.94221757549836,491.143015916076,0.0,0.0,7.662672265661286,0.0,1.008251452580459
1988-09-29,3.671254335177657,490.43801368357896,0.0,0.0,8.44718062716754,0.0,1.0537811117398024
1988-09-30,3.451770846847127,490.22166303617365,0.0,0.0,9.629146853581917,1.581530883138704,1.128077593324508
1988-10-01,3.2635934709777947,489.75647405236,0.0,0.0,7.499368308370265,0.4940818193325298,0.9482755430389757
1988-10-02,3.051439473407745,489.1446244333533,0.0,0.0,7.289466781622025,0.0,0.917133165408172
1988-10-03,2.84584499327542,488.6322470874096,0.0,0.0,6.8693407469475005,0.1993003392159126,0.8711760275665943
1988-10-04,2.655116840194596,488.04820373526894,0.0,0.0,7.157483587235674,0.0,0.8774671177142573
1988-10-05,2.4726253352614256,487.43554683261095,0.0,0.0,7.986698346208868,0.0,0.9215576373344476
1988-10-06,2.302671420489056,486.7221620816288,0.0,0.0,10.402260824973212,0.0,1.074421065579514
1988-10-07,2.322836307289334,489.12417595463234,0.0,0.0,7.8562147671812,8.656811499184107,0.8814550786567776
1988-10-08,2.37398750697076,488.827199223353,0.0,0.0,1.615386789301965,0.0,0.4457293006028982
1988-10-09,2.211055169602047,488.48197982384943,0.0,0.0,2.831227462699985,0.0,0.5184510045730069
1988-10-10,2.6688266384639405,498.3053210797505,0.0,0.0,1.4312259760080224,29.47171106361673,0.4182808283137602
1988-10-11,3.2146418084651325,498.2258342444152,0.0,0.0,0.0274181948556702,0.4208136904445044,0.3211820627153929
1988-10-12,3.665029915168353,508.25849682606406,0.0,0.0,1.0976082735899126,31.25845667507538,0.3825913558089303
1988-10-13,4.354185790557731,510.3071457113951,0.0,0.0,2.2915930947813195,7.483543493637991,0.4492688610982715
1988-10-14,4.583938281806431,514.8870903382712,0.0,0.0,1.9931873707297427,15.59759519515906,0.4230658277395805
1988-10-15,4.670529852782718,514.6594685007544,0.0,0.0,1.345630227182994,0.1198964945591925,0.3768763711945657
1988-10-16,4.353063274064216,514.344035983949,0.0,0.0,2.7178160686934234,0.0,0.4499397724740366
1988-10-17,4.053869738102427,514.043050436222,0.0,0.0,2.507883210978548,0.0,0.4295956001873204
1988-10-18,3.7752368531551967,513.8156866555304,0.0,0.0,0.7825078684084019,0.0,0.3247055265879062
1988-10-19,3.515754990257508,513.5790859137902,0.0,0.0,1.1350895913951715,0.0,0.3380466473983768
1988-10-20,3.280429230670418,513.3845614506616,0.0,0.0,2.5058887644690344,0.2901574982077383,0.405782936070644
1988-10-21,3.148546972349989,514.3019860629083,0.0,0.0,3.127270199930706,3.954647403321746,0.4310509475663443
1988-10-22,3.3316247004645985,518.2796084416296,0.0,0.0,0.8079510969003536,13.646356946181278,0.3021747960873904
1988-10-23,3.611913022423251,520.2268166406772,0.0,0.0,0.8493667756217178,7.158102047015212,0.2985091364673164
1988-10-24,3.5527170919461413,520.0611514262447,0.0,0.0,0.6933291727550568,0.1214075959678662,0.2849664951401008
1988-10-25,3.3594216671005688,520.4707877821538,0.0,0.0,1.7297370365137112,2.152834050908362,0.3303489177901877
1988-10-26,3.1973347543562074,520.4635238600421,0.0,0.0,0.2326322580926216,0.574041710342416,0.2518919769137824
1988-10-27,3.0017379340318424,520.4116059074929,0.0,0.0,0.2338078481128604,0.4129222841567223,0.2470625543493545
1988-10-28,2.80621301704027,520.314045620284,0.0,0.0,-2.0267581051225534,0.0,0.1376239400560234
1988-10-29,2.6133472547315164,520.2754144342358,0.0,0.0,-3.799067916162471,0.0,0.0545055068764759
1988-10-30,2.4337252198873016,520.2247086380798,0.0,0.0,-3.392228874583054,0.0,0.0715471259307827
1988-10-31,2.2664489824863243,520.1421191267451,0.0,0.0,-2.328866899816262,0.0,0.1165471911423151
1988-11-01,2.110669993210269,520.0638133546939,1.76844484037491,0.0,-2.416561544091678,2.581036474330054,0.110519686285027
1988-11-02,1.965598024977531,519.9950587465307,17.032703305011935,0.0,-2.6861536382057807,22.27810952954413,0.0970539165154508
1988-11-03,1.830497164361048,519.9950587465307,21.10614931715324,0.0,-6.238338820043623,5.94517425339774,0.0
1988-11-04,1.7046820785223402,519.9715516253573,22.19670343962216,0.0,-4.177019223977595,1.5916583333900234,0.0331870094968656
1988-11-05,1.5875145387251166,519.9715516253573,23.062689405402025,0.0,-8.623915070300313,1.2639022223966656,0.0
1988-11-06,1.4784001827933009,519.9715516253573,25.34241979517077,0.0,-9.496239862548803,3.327255198066776,0.0
1988-11-07,1.3767855000904805,519.9715516253573,25.34241979517077,0.0,-13.907099321528564,0.0,0.0
1988-11-08,1.2821550237265191,519.9715516253573,25.34241979517077,0.0,-13.152175332605225,0.0,0.0
1988-11-09,1.2019078224466946,519.9715516253573,38.56885962212304,0.0,-8.695304245878503,19.303923333938,0.0
1988-11-10,1.1584306210356636,519.9715516253573,38.56885962212304,0.0,-12.571385501435143,0.0,0.0
